,State,Lon,Lat,SorgType,Crop,Year,AbovegroundBiomass_gCm,GrainYield_gCm2,StrawYield_gCm2,Delta_soilC_gCm2,NO3leach_gNm2yr,N2Oflux_gNm2yr,NOflux_gNm2yr,CH4oxidation_gCm2yr,direct_N2O_gCO2e,indirect_N2O_vol_gCO2e,indirect_N2O_NO3_gCO2e,CH4_gCO2e,net_GHG_gCO2e,Delta_soilC_gCO2e,g CO2e/bu,g CO2e/bu without SOC
769,Illinois,271.32502,38.1389,GrainSorghum,Soybean,2061,137.0748,132.1876,4.8872,-99.3711000000003,2.7325,0.071573,0.020618,0.113913,30.704817,3.43059717,8.79181875,-4.2375636,403.050369320001,364.360700000001,,0.0
770,Illinois,271.32502,38.1389,GrainSorghum,Sorghum,2062,694.3146,292.1695,402.1451,120.5752,2.8294,0.081407,0.025866,0.119589,34.923603,2.19779703,9.1035945,-4.4487108,-400.332782936667,-442.109066666667,2300.2218701290385,1140.632823464319
771,Illinois,271.32502,38.1389,GrainSorghum,Soybean,2063,153.0529,147.6361,5.4168,-110.1709,1.7987,0.076864,0.022101,0.119356,32.974656,3.66393456,5.78731725,-4.4400432,441.945831276667,403.959966666667,,0.0
772,Illinois,271.32502,38.1389,GrainSorghum,Sorghum,2064,843.3759,354.8949,488.481,98.3212999999996,4.5674,0.128572,0.033835,0.101138,55.157388,2.69528688,14.6956095,-3.7623336,-291.725482553332,-360.511433333332,1860.2819014588954,1081.835282622998
773,Illinois,271.32502,38.1389,GrainSorghum,Soybean,2065,136.8703,132.0021,4.8682,-88.1215999999995,0.8971,0.058727,0.018094,0.128511,25.193883,3.40165683,2.88641925,-4.7806092,349.813883213331,323.112533333331,,0.0
774,Illinois,271.32502,38.1389,GrainSorghum,Sorghum,2066,893.2361,375.8762,517.3599,110.0908,4.012,0.118357,0.031447,0.112162,50.775153,2.75227953,12.90861,-4.1724264,-341.402650536666,-403.666266666666,1889.5237213307423,1066.5477180262042
775,Illinois,271.32502,38.1389,GrainSorghum,Soybean,2067,146.4963,141.0942,5.4021,-140.019,2.5675,0.083043,0.023317,0.115256,35.625447,3.64282347,8.26093125,-4.2875232,556.644678520001,513.403000000001,,0.0
776,Illinois,271.32502,38.1389,GrainSorghum,Sorghum,2068,756.898,318.5048,438.3932,109.372100000001,2.7558,0.09879,0.025559,0.115613,42.38091,2.4143691,8.8667865,-4.3008036,-351.669771333335,-401.031033333335,2078.0024254186333,1113.12620265981
777,Illinois,271.32502,38.1389,GrainSorghum,Soybean,2069,86.7201,83.6528,3.0673,-111.4683,1.1851,0.05082,0.019187,0.128569,21.80178,2.5745148,3.81305925,-4.7827668,432.123687250002,408.717100000002,,0.0
778,Illinois,271.32502,38.1389,GrainSorghum,Sorghum,2070,696.7561,293.1969,403.5592,131.5625,1.91,0.093635,0.027552,0.125396,40.169415,2.25025515,6.145425,-4.6647312,-438.495469383333,-482.395833333333,2400.2890265042183,1139.4671111249993
779,Illinois,271.32502,38.1389,GrainSorghum,Sorghum,2070,696.7561,293.1969,403.5592,0.0,1.91,0.093635,0.027552,0.125396,40.169415,2.25025515,6.145425,-4.6647312,43.90036395,0.0,1139.4671111249993,1139.4671111249993
780,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2020,131.2091,126.5683,4.6408,336.2763,0.9421,0.075227,0.040207,0.119068,32.272383,3.36433383,3.03120675,-4.4293296,-1198.77450602,-1233.0131,,0.0
781,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2021,819.9329,345.03,474.9029,68.4013999999997,2.8568,0.168873,0.044086,0.099318,72.446517,2.86603317,9.191754,-3.6946296,-169.995458763332,-250.805133333332,1646.7091810799723,1089.6657093539861
782,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2022,152.531,147.1499,5.3811,-149.0161,2.057,0.127864,0.02758,0.091389,54.853656,3.89816856,6.6183975,-3.3996708,608.362917926666,546.392366666666,,0.0
783,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2023,709.2002,298.4334,410.7668,99.8867,2.0441,0.119797,0.031263,0.102137,51.392913,2.38908813,6.57689175,-3.7994964,-309.691836853333,-366.251233333333,2074.112236855478,1133.6502913824377
784,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2024,103.4168,99.759,3.6578,-129.5913,0.6723,0.078002,0.021804,0.105871,33.462858,3.01287558,2.16312525,-3.9384012,509.86855763,475.1681,,0.0
785,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2025,818.5165,344.434,474.0825,91.8085999999994,2.0222,0.142148,0.030865,0.099191,60.981492,2.75266992,6.5064285,-3.6899052,-270.080848113331,-336.631533333331,1839.112690014989,1090.153183861128
786,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2026,66.8354,64.4714,2.364,-133.1709,0.8998,0.0683,0.018687,0.119664,29.3007,2.268552,2.8951065,-4.4515008,518.3061577,488.2933,,0.0
787,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2027,836.0843,351.8266,484.2577,51.4175000000005,4.0624,0.177251,0.037033,0.093617,76.040679,2.93071779,13.070772,-3.4825524,-99.9712169433351,-188.530833333335,1494.865708767628,1084.2237720522055
788,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2028,122.9157,117.6779,5.2378,-114.4951,0.3168,0.096287,0.023251,0.103806,41.307123,3.57694623,1.019304,-3.8615832,461.857156696667,419.815366666667,,0.0
789,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2029,787.7268,328.4487,459.2781,102.5376,2.0582,0.126127,0.026173,0.096272,54.108483,2.59041783,6.6222585,-3.5813184,-316.231359069999,-375.971199999999,1970.3635760689579,1101.183148999734
790,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2030,173.843,167.3859,6.4571,-127.1236,1.4265,0.091166,0.023387,0.101797,39.110214,4.06634514,4.58976375,-3.7868484,510.099341156666,466.119866666666,,0.0
791,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2031,718.5112,288.7376,429.7736,106.775900000001,2.156,0.125591,0.02709,0.098162,53.878539,2.42123739,6.93693,-3.6516264,-331.926553343335,-391.511633333335,2121.7277595286805,1129.4297741556034
792,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2032,105.0477,100.4387,4.609,-105.3511,1.3789,0.099094,0.024099,0.101756,42.511326,3.30027126,4.43661075,-3.7853232,432.750251476666,386.287366666666,,0.0
793,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2033,711.4709,295.2563,416.2146,70.6576999999997,4.436,0.163919,0.034568,0.098815,70.321251,2.55863751,14.27283,-3.675918,-175.601432823332,-259.078233333332,1795.7501359764483,1132.6108368167845
794,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2034,133.528,128.7623,4.7657,-115.5332,0.9248,0.091821,0.023355,0.105724,39.391209,3.50587809,2.975544,-3.9329328,465.561431623333,423.621733333333,,0.0
795,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2035,620.8407,261.2515,359.5892,163.178699999999,0.9785,0.063209,0.020435,0.112259,27.116661,1.95799461,3.14832375,-4.1760348,-570.274955439998,-598.321899999998,2935.0377598500404,1180.0030902295446
796,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2036,78.3073,75.3216,2.9857,-112.9638,0.96,0.05825,0.014074,0.115847,24.98925,2.5253085,3.0888,-4.3095084,440.494450099998,414.200599999998,,0.0
797,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2037,801.3094,337.1932,464.1162,81.2334000000001,2.0645,0.149698,0.036882,0.094746,64.220442,2.74001442,6.64252875,-3.5245512,-227.77736603,-297.8558,1773.1320490773364,1096.2128925823592
798,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2038,111.8447,107.6295,4.2152,-132.4629,2.4052,0.118191,0.029583,0.097711,50.703939,3.32342439,7.738731,-3.6348492,543.828545190002,485.697300000002,,0.0
799,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2039,894.9814,371.2075,523.7739,125.8843,1.3128,0.142364,0.030385,0.105176,61.074156,2.92476756,4.223934,-3.9125472,-397.265456306666,-461.575766666666,2005.247530291399,1066.0434498576997
800,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2040,189.7394,182.8899,6.8495,-151.9546,2.2309,0.131004,0.028436,0.095887,56.200716,4.37066916,7.17792075,-3.5669964,621.349176176667,557.166866666667,,0.0
801,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2041,731.6528,307.8815,423.7713,128.2285,1.2004,0.1013,0.025858,0.106128,43.4577,2.370654,3.862287,-3.9479616,-424.428487266667,-470.171166666667,2293.9145626464356,1123.6557126567138
802,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2042,105.1343,101.0188,4.1155,-120.6001,1.5356,0.072036,0.020046,0.109562,30.903444,3.08037444,4.940793,-4.0757064,477.049271706665,442.200366666665,,0.0
803,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2043,759.155,319.4545,439.7005,151.8144,0.6587,0.103882,0.027319,0.104325,44.565378,2.43278178,2.11936725,-3.88089,-511.416162970001,-556.652800000001,2447.537606869701,1112.2189348820564
804,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2044,114.1323,108.8399,5.2924,-145.157200000001,1.9882,0.107837,0.026026,0.1021,46.262073,3.55571073,6.3970335,-3.79812,584.659763896669,532.243066666669,,0.0
805,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2045,768.7554,303.3127,465.4427,140.1245,2.2158,0.107406,0.02588,0.104215,46.077174,2.46548874,7.1293365,-3.876798,-461.994632093333,-513.789833333333,2325.525026647057,1108.4192950278436
806,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2046,71.2566,68.1358,3.1208,-126.5888,1.8586,0.080258,0.021064,0.106762,34.430682,2.56438182,5.9800455,-3.9715464,503.162496253332,464.158933333332,,0.0
807,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2047,666.1846,279.0665,387.1181,89.7420999999995,1.3644,0.113783,0.026868,0.109837,48.812907,2.27491407,4.389957,-4.0859364,-277.662524996665,-329.054366666665,2054.186020016878,1154.680050048437
808,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2048,60.7002,58.3031,2.3971,-124.815399999999,1.3599,0.06809,0.01822,0.115488,29.21061,2.2333311,4.37547825,-4.2961536,489.179732416665,457.656466666665,,0.0
809,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2049,685.332,288.3896,396.9424,104.9922,1.4184,0.11287,0.02898,0.099848,48.42123,2.3203323,4.563702,-3.7143456,-333.380481299999,-384.971399999999,2167.9526165579387,1144.9931247067623
810,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2050,167.2073,159.7912,7.4161,-122.8638,2.022,0.098022,0.024994,0.102806,42.051438,4.22703138,6.505785,-3.8243832,499.46047118,450.5006,,0.0
811,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2051,721.8085,303.739,418.0695,118.4331,1.8751,0.123292,0.030138,0.103569,52.892268,2.43496968,6.03313425,-3.8527668,-376.747094870001,-434.254700000001,2223.565037308147,1127.9612717218722
812,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2052,118.529,113.9464,4.5826,-111.9907,2.6263,0.110571,0.026544,0.103088,47.434959,3.43702359,8.45012025,-3.8348736,466.119795906668,410.632566666668,,0.0
813,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2053,787.2801,330.896,456.3841,85.4361000000008,3.7139,0.158415,0.035326,0.098827,67.960035,2.67359235,11.94947325,-3.6763644,-234.358963800003,-313.265700000003,1825.9765895476169,1101.349521981229
814,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2054,176.6917,170.4324,6.2593,-150.195400000001,3.0285,0.145273,0.029379,0.08352,62.322117,4.26285717,9.74419875,-3.106944,623.938695586669,550.716466666669,,0.0
815,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2055,794.2865,325.0814,469.2051,119.8589,2.297,0.143015,0.031208,0.099294,61.353435,2.62125435,7.3905975,-3.6937368,-371.811083283334,-439.482633333334,2106.3786192714397,1098.761546157471
816,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2056,128.4013,122.4285,5.9728,-114.6362,1.388,0.076888,0.019372,0.104929,32.984952,3.62242452,4.46589,-3.9033588,457.502641053333,420.332733333333,,0.0
817,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2057,773.5934,325.1058,448.4876,126.439899999999,1.8699,0.127333,0.022507,0.101232,54.625857,2.59516257,6.01640325,-3.7658304,-404.141374246664,-463.612966666664,2197.9147438937975,1106.5402522339277
818,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2058,126.4167,121.9379,4.4788,-102.75,0.7476,0.075351,0.01856,0.112927,32.325579,3.29493879,2.405403,-4.2008844,410.57503639,376.75,,0.0
819,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2059,802.1606,337.5514,464.6092,79.3272000000006,2.5074,0.155197,0.035233,0.098644,66.579513,2.74859013,8.0675595,-3.6695568,-217.140294170002,-290.866400000002,1756.2403354997102,1095.907019124319
820,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2060,144.9758,139.8611,5.1147,-126.7412,1.8124,0.10544,0.023267,0.092064,45.23376,3.6741276,5.831397,-3.4247808,516.032237133335,464.717733333335,,0.0
821,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2061,680.4053,286.3164,394.0889,113.3022,1.7615,0.106765,0.028869,0.102561,45.802185,2.25767685,5.66762625,-3.8152692,-365.5291811,-415.4414,2259.352295589656,1147.433514283578
822,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2062,100.1514,96.6091,3.5423,-113.9292,0.5784,0.066354,0.018821,0.106051,28.465866,2.88997566,1.861002,-3.9450972,447.012146459998,417.740399999998,,0.0
823,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2063,788.7848,331.9228,456.862,108.2652,1.6912,0.122666,0.027699,0.099285,52.623714,2.57471214,5.441436,-3.693402,-340.025939859999,-396.972399999999,2017.2904642112421,1100.789849625361
824,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2064,62.9111,60.6859,2.2252,-121.9541,0.7486,0.057754,0.015995,0.119789,24.776466,2.12421066,2.4086205,-4.4561508,472.018179693333,447.165033333333,,0.0
825,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2065,793.1294,333.751,459.3784,68.8675999999996,3.6446,0.155321,0.033741,0.093657,66.632709,2.71137009,11.7265005,-3.4840404,-174.927994143332,-252.514533333332,1678.9792535998547,1099.1857957226619
826,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2066,117.392,112.3978,4.9942,-102.2055,0.2576,0.082128,0.019817,0.104028,35.232912,3.39951612,0.828828,-3.8698416,410.34491452,374.7535,,0.0
827,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2067,748.3246,312.0196,436.305,113.0136,1.7958,0.114489,0.024189,0.096397,49.115781,2.44010481,5.7779865,-3.5859684,-360.635296090001,-414.383200000001,2125.0462384482985,1116.622412163115
828,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2068,169.5266,163.23,6.2966,-113.9008,1.2574,0.0779,0.020382,0.102034,33.4191,3.93393,4.0456845,-3.7956648,455.239316366668,417.636266666668,,0.0
829,Illinois,270.1259,39.88651,GrainSorghum,Sorghum,2069,687.2556,276.1774,411.0782,117.266600000001,1.9016,0.115666,0.025531,0.098286,49.620714,2.29071414,6.118398,-3.6562392,-375.603946393336,-429.977533333336,2283.4031991105003,1144.0497869600406
830,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2070,100.397,95.995,4.402,-96.5874000000003,1.2579,0.087201,0.021386,0.101914,37.409229,3.14500329,4.04729325,-3.7912008,394.964124740001,354.153800000001,,0.0
831,Illinois,270.1259,39.88651,GrainSorghum,Soybean,2070,100.397,95.995,4.402,0.0,1.2579,0.087201,0.021386,0.101914,37.409229,3.14500329,4.04729325,-3.7912008,40.81032474,0.0,,0.0
832,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2020,187.4612,180.8307,6.6305,273.4519,1.664,0.091819,0.045868,0.123868,39.390351,4.19398551,5.35392,-4.6078896,-958.326599756665,-1002.65696666667,,0.0
833,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2021,733.9926,308.8661,425.1265,143.2906,1.6643,0.090186,0.032356,0.131935,38.689794,2.36201394,5.35488525,-4.907982,-483.900155476668,-525.398866666668,2426.2015635660164,1122.6493517483368
834,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2022,174.7841,168.602,6.1821,-178.2105,2.9813,0.098523,0.029012,0.117987,42.266367,4.08374967,9.59233275,-4.3891164,704.99183302,653.4385,,0.0
835,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2023,801.4242,337.2415,464.1827,99.6576999999997,0.9909,0.107325,0.032186,0.126695,46.042425,2.58783525,3.18822075,-4.713054,-318.306139666666,-365.411566666666,1926.5017726725719,1096.1716020064298
836,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2024,158.8842,153.11,5.7742,-136.0962,3.2463,0.084263,0.02994,0.126842,36.148827,3.84840027,10.44497025,-4.7185224,544.74307512,499.0194,,0.0
837,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2025,734.22,308.9618,425.2582,88.2769000000008,2.4198,0.120565,0.03144,0.113745,51.722385,2.50134885,7.7857065,-4.231314,-265.903840316669,-323.681966666669,1925.381299278948,1122.5518877304926
838,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2026,184.2267,177.7106,6.5161,-144.939,3.0008,0.097635,0.025551,0.108121,41.885415,4.20864015,9.655074,-4.0221012,583.170027950001,531.443000000001,,0.0
839,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2027,775.9868,326.5374,449.4494,125.0581,3.517,0.096912,0.026329,0.113142,41.575248,2.48910948,11.3159475,-4.2088824,-407.374944086667,-458.546366666667,2181.737355670223,1105.6193364016897
840,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2028,152.1765,144.9186,7.2579,-123.203100000001,0.2319,0.063415,0.0157,0.129903,27.205035,4.02108135,0.74613825,-4.8323916,478.884563000002,451.744700000002,,0.0
841,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2029,810.6299,341.1153,469.5146,114.2832,4.1807,0.117249,0.032101,0.116805,50.299821,2.65228821,13.45140225,-4.345146,-356.980034539999,-419.038399999999,2034.2725898193826,1092.898620969817
842,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2030,143.4417,137.9426,5.4991,-138.1299,0.1962,0.089975,0.024429,0.123174,38.599275,3.76050675,0.6312735,-4.5820728,544.88528245,506.4763,,0.0
843,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2031,799.3793,336.381,462.9983,109.4551,3.597,0.117513,0.032856,0.112159,50.413077,2.62896777,11.5733475,-4.1723148,-340.892289196667,-401.335366666667,2011.202128887857,1096.908875239221
844,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2032,171.6804,165.1843,6.4961,-142.1575,1.986,0.090911,0.030797,0.118634,39.000819,4.11973419,6.389955,-4.4131848,566.341490056666,521.244166666666,,0.0
845,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2033,733.8916,308.8236,425.068,119.9275,0.062,0.094679,0.026033,0.124647,40.617291,2.38858191,0.199485,-4.6368684,-401.165677156668,-439.734166666668,2213.8547643851257,1122.6926598869072
846,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2034,177.6145,171.2136,6.4009,-135.4983,2.8746,0.078738,0.024327,0.118364,33.778602,4.06107702,9.2490255,-4.4031408,539.512663720001,496.827100000001,,0.0
847,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2035,772.4242,325.0382,447.386,117.0906,0.074,0.133133,0.028296,0.112874,57.114057,2.63763357,0.238095,-4.1989128,-373.541327229998,-429.332199999998,2119.197419510191,1106.9922038267464
848,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2036,155.231,149.6829,5.5481,-134.8328,0.7573,0.069749,0.020676,0.131293,29.922321,3.72993621,2.43661275,-4.8840996,525.591703693332,494.386933333332,,0.0
849,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2037,737.2372,310.2314,427.0058,80.0359000000003,4.9225,0.120837,0.035068,0.111317,51.839073,2.50852173,15.83814375,-4.1409924,-227.420220586668,-293.464966666668,1846.1675789377314,1121.2644021023157
850,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2038,156.9823,151.4299,5.5524,-122.0119,4.5714,0.07313,0.022968,0.113455,31.37277,3.7380057,14.7084795,-4.220526,492.975695866667,447.376966666667,,0.0
851,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2039,742.128,312.2121,429.9159,148.303899999999,0.1792,0.082228,0.022238,0.128643,35.275812,2.33645412,0.576576,-4.7855196,-510.377644146665,-543.780966666665,2453.569342071103,1119.1996610763365
852,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2040,149.9806,143.5439,6.4367,-150.6574,2.9059,0.102743,0.03146,0.116763,44.076747,4.01734047,9.34973325,-4.3435836,605.510703786665,552.410466666665,,0.0
853,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2041,762.4957,320.8603,441.6354,153.7336,0.2107,0.07768,0.020226,0.127043,33.32472,2.3778612,0.67792725,-4.7259996,-532.035357816667,-563.689866666667,2457.1609883244437,1110.8859004611559
854,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2042,175.2799,169.0803,6.1996,-162.9729,1.3285,0.100227,0.022919,0.105442,42.997383,4.12623783,4.27444875,-3.9224424,645.042927180001,597.567300000001,,0.0
855,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2043,756.7711,318.4514,438.3197,161.0437,0.6267,0.090802,0.027016,0.131751,38.954058,2.42085558,2.01640725,-4.9011372,-552.003383036666,-590.493566666666,2534.1365884274983,1113.1773745510327
856,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2044,170.3771,164.3509,6.0262,-171.504899999999,2.8782,0.090069,0.024805,0.115556,38.639601,3.97369401,9.2606085,-4.2986832,676.426520309998,628.851299999998,,0.0
857,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2045,725.9379,305.4767,420.4612,112.3999,1.1768,0.10602,0.028322,0.11808,45.48258,2.4222198,3.786354,-4.392576,-364.834388866666,-412.132966666666,2160.0179748575915,1126.1409957643527
858,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2046,159.8219,154.1616,5.6603,-122.2292,1.0659,0.090234,0.026273,0.11287,38.710386,3.86071686,3.42953325,-4.198764,489.975605443334,448.173733333334,,0.0
859,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2047,788.4518,331.7827,456.6691,123.0344,1.4559,0.115299,0.03027,0.118453,49.463271,2.59630371,4.68435825,-4.4064516,-398.788651973333,-451.126133333333,2142.8801723045885,1100.9135247320428
860,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2048,137.2389,132.3848,4.8541,-149.2039,3.4424,0.091198,0.025116,0.114408,39.123942,3.56498142,11.075922,-4.2559776,596.589834486667,547.080966666667,,0.0
861,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2049,699.2811,293.9168,405.3643,138.6939,0.0693,0.072,0.02159,0.136236,30.888,2.216643,0.22297275,-5.0679792,-480.284663450001,-508.544300000001,2462.635966781143,1138.2700934733757
862,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2050,148.9881,143.7135,5.2746,-140.0642,4.6475,0.077598,0.024631,0.121179,33.289542,3.64220142,14.95333125,-4.5078588,560.945949203334,513.568733333334,,0.0
863,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2051,729.8244,307.1121,422.7123,142.0534,0.46,0.077488,0.026781,0.128881,33.242352,2.30711052,1.48005,-4.7943732,-488.627327346667,-520.862466666668,2424.1243021953524,1124.44660894427
864,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2052,138.728,132.8415,5.8865,-128.7805,1.2569,0.084984,0.024078,0.120248,36.458136,3.73737936,4.04407575,-4.4732256,511.961532176666,472.195166666666,,0.0
865,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2053,816.681,343.2933,473.3877,111.492,1.3535,0.095461,0.035774,0.12838,40.952769,2.57125869,4.35488625,-4.775736,-365.700822059999,-408.803999999999,2002.3650561681525,1090.7874130721193
866,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2054,159.8581,153.7977,6.0604,-126.4151,1.77,0.09068,0.025959,0.114887,38.90172,3.9415662,5.694975,-4.2737964,507.786498133332,463.522033333332,,0.0
867,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2055,735.9188,309.2041,426.7147,158.6907,4.8277,0.106138,0.030031,0.134819,45.533202,2.41328802,15.53312475,-5.0152668,-523.401552029999,-581.865899999999,2561.698026019098,1121.825684985055
868,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2056,141.0369,136.0408,4.9961,-145.906,1.786,0.076303,0.019296,0.121446,32.733987,3.54355287,5.746455,-4.5177912,572.494870336666,534.988666666666,,0.0
869,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2057,766.6741,322.6186,444.0555,106.7334,1.2377,0.108362,0.032186,0.119558,46.487298,2.51978298,3.98229975,-4.4475576,-342.81397687,-391.3558,2038.8260648892156,1109.2349518162082
870,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2058,188.6869,182.0131,6.6738,-140.8665,2.1704,0.083129,0.022626,0.117861,35.662341,4.18716441,6.983262,-4.3844292,558.95883821,516.5105,,0.0
871,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2059,735.9158,309.6754,426.2404,153.4717,2.5444,0.084026,0.025084,0.130608,36.047154,2.34245154,8.186607,-4.8586176,-521.011971726667,-562.729566666667,2514.3506397498236,1121.8269644693864
872,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2060,170.7622,164.7224,6.0398,-149.872,2.7799,0.084875,0.025484,0.118543,36.411375,3.95312775,8.94432825,-4.4097996,594.429698066666,549.530666666666,,0.0
873,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2061,788.8178,331.9367,456.8811,119.5351,0.9295,0.099621,0.030665,0.12705,42.737409,2.51789109,2.99066625,-4.72626,-394.775660326667,-438.295366666667,2112.6393003954477,1100.7775992203565
874,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2062,154.6872,149.0656,5.6216,-120.9814,2.8235,0.074299,0.026569,0.127033,31.874271,3.72843471,9.08461125,-4.7256276,483.560156026667,443.598466666667,,0.0
875,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2063,734.066,308.897,425.169,106.5041,2.174,0.110685,0.02948,0.113916,47.483865,2.45896365,6.994845,-4.2376752,-337.815034883334,-390.515033333334,2091.416767258107,1122.6178857865043
876,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2064,179.8683,173.5064,6.3619,-130.9753,2.5659,0.085572,0.022497,0.10822,36.710388,4.08052788,8.25578325,-4.025784,525.263681796667,480.242766666667,,0.0
877,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2065,775.1282,326.1761,448.9521,139.8029,3.0584,0.088491,0.024498,0.11323,37.962639,2.44912239,9.840402,-4.212156,-466.570625943334,-512.610633333334,2310.2777985967273,1105.9490484029297
878,Indiana,274.71567,41.61962,GrainSorghum,Soybean,2066,149.0248,141.9198,7.105,-114.5742,0.2275,0.057734,0.014212,0.129944,24.767886,3.92592486,0.73198125,-4.8339168,444.69727531,420.1054,,0.0
879,Indiana,274.71567,41.61962,GrainSorghum,Sorghum,2067,810.5736,341.0916,469.482,128.7417,3.5754,0.108371,0.03018,0.11688,46.491159,2.61420159,11.5038495,-4.347936,-415.791625909998,-472.052899999998,2153.4636438805483,1092.9184118479077
